,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,9139.257864758634
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,1968.6109005269554
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,889.9854169026403
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6515.663126675921
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,9057.949286046194
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1557.4651039814453
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6675.48709039276
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,858.8283855803784
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,8879.721060104597
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,406.47166039406875
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3123.022669375867
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1079.4772299042888
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6555.932266814236
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,12496.267767076362
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1204.90292558094
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,884.6098291453054
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1099.1459295669447
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3660.8784920349735
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4254.885030942747
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,14940.777495752742
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1177.6057498632363
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5539.927659410403
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3470.6109214515745
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1762.358712900721
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,386.4343821459879
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2775.358631235359
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3367.056343818467
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,1023.6509351911227
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,12699.021184023895
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3695.1339924950516
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6029.4098413507345
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,952.8610650352744
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1125.7124068750818
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,667.6841665824031
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,854.1822969596415
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,1457.5889881222429
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9654.434577649843
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2023.607961737247
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2254.6040660571925
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,411.25453272988943
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6490.436497935938
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1021.8381780302589
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7868.880436046242
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1057.5077620164811
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4666.7997099215045
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1376.3603667303469
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,632.4939279717546
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1322.3598393717766
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3811.0729770848957
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5265.3633151794365
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,3498.116297136233
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2188.41118709679
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,683.0753475963356
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,820.8403028204048
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5184.256990525033
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,937.570317782669
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,3893.96589323829
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,8610.843866308653
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1544.7910889373143
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1698.4371370481967
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,634.9935692218278
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,836.8382130173813
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,3895.7888227057883
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,2688.1422904442115
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4312.8513409770685
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,916.5750374701929
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,824.0922656941148
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-169.80842909319108
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,811.4340849394393
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4813.241625209514
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,2205.550185282051
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2571.8119488451302
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4090.7120316006694
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2220.6481371193086
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,774.8178581961438
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1042.1364017291853
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,4829.228615006232
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,4237.501978245093
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,724.9608914705714
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,596.103969241427
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2649.0812184175284
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4888.320735373234
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,12916.720459977718
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,4818.618353073201
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,636.9937167844564
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1276.1076871044133
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5502.770925337119
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,554.5977395948103
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,11895.357880435738
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1759.9397701745656
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,1229.8572854217546
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,18094.09747420407
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,583.3088813973673
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1060.440247272507
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,594.1598822801479
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,5776.79043373885
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6316.305325579995
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,11486.40478467641
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3471.923332271812
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,8734.189632552343
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3137.2902004040916
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4256.940461647955
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,873.4417564154573
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,865.4220169379951
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,5004.434218064798
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,935.2694084760806
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,970.1570131782801
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3151.175228895474
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,639.8930291572392
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2290.2796960304913
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,720.5877398004341
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1351.4659528017764
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,2716.6215015218913
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3201.1290027137147
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,1987.947506622233
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,79.09123283582812
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2961.480712304494
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5892.848392646276
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4342.82700308309
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,658.3398774806265
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,9213.303754117584
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2243.544812392616
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1983.5323419189226
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,608.5555469250085
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,2895.0042349323267
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4536.561981751155
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,718.892660616948
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,18560.855235309456
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,6668.693117503273
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3227.090327375641
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,576.0390323481151
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,6153.024366951489
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,584.7426569710515
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4286.1439070445995
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3041.674738110727
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,6440.188439179768
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1788.9051007608577
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,491.7854537356616
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,1702.5336772465926
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1507.2400931774755
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,10149.09252000117
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,8771.45735220403
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,14114.894421546182
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,7596.857498000583
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,3591.8837386444375
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,500.3584720357321
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,583.6399972170179
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,8442.671846101272
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,893.0835528748639
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,6141.199017611278
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,1824.0397078820752
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,518.8188006900746
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,812.6934071991564
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,757.5986368105623
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,877.633639794105
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,613.425032046971
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,862.0818094612764
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,820.9352631055481
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1213.5522550431415
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,799.3305391704434
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,5219.471861036654
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,2465.3897147023818
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,4366.826893670061
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,10851.037367626726
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,694.6003563751437
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,675.802048689904
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,910.5871936831568
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,12160.277865896851
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,852.5824483584584
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3466.915456502433
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,756.8114989737205
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,817.4764553740115
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3008.5805263367583
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,667.8249640824247
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,4203.291906779275
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,5915.763726892896
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,9575.56324691619
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,6038.446319853776
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1260.0232528439556
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,1758.1256207436836
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,2163.0696759968996
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1166.7544374593672
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,898.893442343362
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1136.791315508286
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,11506.590518038061
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,575.6065070906661
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,5543.742032027671
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,15753.056981286456
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,834.567001030493
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,3497.1947620128467
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,3748.2626645649507
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,7882.586443771157
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1412.4168632987003
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3250.7998648528155
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,1712.9894003046338
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,580.6838367710261
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,935.521848573515
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,1009.100973182849
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,896.2321190582043
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,11796.083872382565
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,3459.4853937827647
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,6815.188097174336
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,777.4975008374149
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,15549.429619941831
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,7152.272166867075
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,4337.193037552592
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,2807.1638773960512
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,556.3661898675618
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,4290.702808696107
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,12946.293191604622
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,811.7682596146933
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4227.6473846225745
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10221.13057651501
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,6107.445154070403
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,9078.15252828859
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,10657.583382530915
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,675.7174938402131
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6426.868650523167
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,5418.347454810479
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,611.8632639807038
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2176.968359187591
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4165.891353254165
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,3728.4277506649414
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,738.1512800467672
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,623.199810837159
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,737.1170051729787
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,661.2107416282706
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,965.2043365446225
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,732.7332568783495
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,8208.129120900774
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,9647.73629301141
3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,14946.543184636406
3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,898.5166978729212
3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,6098.1644381658225
3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,4796.851489202994
3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,15973.596006242058
3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1268.5147631192795
3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,6045.305173201215
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,610.3349661497414
3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,694.0893793995747
3094,0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,759.9699679387013
3095,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,717.6819003787023
3096,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,4847.052291709682
3097,1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,8124.940722250131
3098,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5868.204114490887
3099,0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,608.9166474165759
3100,0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,644.7237880273678
3101,0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,736.9033504888466
3102,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,771.7733412044909
3103,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,3821.0062818188267
3104,1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,3915.1095181438577
3105,1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,9313.563649541868
3106,0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,762.6580325020877
3107,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,1603.202258261117
3108,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,390.709631816213
3109,1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,10509.23021255001
3110,1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,10672.103027195371
3111,0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,1061.0786082402046
3112,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,1192.6637836492046
3113,1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,5648.629062994133
3114,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1787.8008255142413
3115,1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,5228.8375785420885
3116,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,14479.55247628579
3117,0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,981.1272785225156
3118,0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,552.2769521428672
3119,0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,3980.8023874611445
3120,0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,453.9273902705754
3121,0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,441.1515910820308
3122,1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,3173.942167591831
3123,1.01,Ideal,F,VS2,60.3,56.0,6.56,6.5,3.94,6410.127367629453
3124,0.97,Premium,F,SI2,59.9,59.0,6.45,6.38,3.84,3653.949751116579
3125,0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,817.0615175632902
3126,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,13813.683770119162
3127,0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,1725.0476934388462
3128,1.0,Premium,D,SI2,60.3,58.0,6.48,6.45,3.9,4329.291265624561
3129,0.75,Very Good,D,SI1,59.7,62.0,5.89,5.94,3.53,2852.7164224890075
3130,1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,6841.332129614309
3131,0.24,Very Good,F,VVS1,63.5,54.0,3.92,3.96,2.5,933.8871688885665
3132,0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,-63.888601042654045
3133,1.0,Ideal,H,SI1,61.9,57.0,6.43,6.39,3.97,4397.710595239738
3134,0.7,Very Good,G,SI1,63.0,59.0,5.64,5.67,3.56,2018.84392048872
3135,1.86,Very Good,J,VS2,62.5,55.0,7.81,7.9,4.91,11141.652152337563
3136,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,8424.479211724392
3137,0.51,Premium,F,SI1,62.7,62.0,5.09,4.96,3.15,1012.7195271140336
3138,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,9860.356361959191
3139,2.47,Premium,J,SI2,59.4,59.0,8.85,8.79,5.24,15047.081241700562
3140,1.0,Ideal,D,VS1,62.4,55.0,6.4,6.43,4.0,7830.732949332145
3141,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,770.1621467327132
3142,1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,10156.411067587796
3143,0.7,Very Good,E,SI2,63.1,56.0,5.66,5.63,3.56,1929.2655812320445
3144,0.38,Ideal,F,VVS1,61.9,54.0,4.67,4.7,2.9,1123.4542706840548
3145,1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42,7968.3969859102945
3146,0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1070.7911906558038
3147,0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,732.2529666271148
3148,1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97,4624.8136491459445
3149,0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63,4218.823752962453
3150,0.7,Premium,G,VS2,61.6,58.0,5.69,5.73,3.52,2493.974581327102
3151,0.55,Ideal,E,VS1,61.5,57.0,5.23,5.27,3.23,2070.6639698643007
3152,2.0,Ideal,H,VS2,60.5,56.0,8.34,8.22,5.01,15549.580600965555
3153,0.7,Ideal,I,VVS2,62.3,55.0,5.66,5.7,3.54,2417.433851542355
3154,0.31,Good,G,VVS1,58.0,62.0,4.42,4.47,2.58,832.8554464827357
3155,1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,4016.4545831015303
3156,1.06,Ideal,I,SI1,61.9,54.0,6.56,6.59,4.07,4647.7481701794495
3157,0.63,Good,F,SI2,64.2,56.0,5.4,5.34,3.45,1321.3551419832656
