,url,ean,cat1,cat2,cat3,desc,preco,imagem
89,https://www.superabc.com.br/7891000097649nutricao-inf-nan-comfor-3-800g/p,7891000097649,Mercearia,Alimentos Infantis,,NUTRIÇÃO INFANTIL NAN COMFOR 3 800G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/263216-1000-1000/7891000097649.jpg?v=637002336907600000
90,https://www.superabc.com.br/7891000071625nutricao-inf-nan-comfor-1-800g/p,7891000071625,Mercearia,Alimentos Infantis,,NUTRIÇÃO INFANTIL NAN COMFOR 1 800G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/263208-1000-1000/7891000071625.jpg?v=637002336893830000
91,https://www.superabc.com.br/7891000062722nutricao-inf-nestogeno-1-800g/p,7891000062722,Mercearia,Alimentos Infantis,,NUTRIÇÃO INFANTIL NESTOGENO 1 800G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/263235-1000-1000/7891000062722.jpg?v=637002336937500000
92,https://www.superabc.com.br/nutricao-inf-milupa-1-800g/p,7795323001713,Mercearia,Alimentos Infantis,,NUTRIÇÃO INFANTIL MILUPA 1 800G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/263186-1000-1000/7795323001713.jpg?v=637002336858770000
93,https://www.superabc.com.br/7891000049235-pap-nestle-car-c--arroz-e-fj-170g/p,7891000049235,Mercearia,Alimentos Infantis,,PAPINHA NESTLÉ CARNE COM  ARROZ E FEIJÃO 170G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/264067-1000-1000/7891000049235.jpg?v=637002349425100000
94,https://www.superabc.com.br/7795323001263nutricao-inf-aptamil-1-800g/p,7795323001263,Mercearia,Alimentos Infantis,,NUTRIÇÃO INFANTIL APTAMIL 1 800G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/263126-1000-1000/7795323001263.jpg?v=637002336756530000
95,https://www.superabc.com.br/leite-po-milnutri-vitam-760g/p,7891025112105,Mercearia,Alimentos Infantis,,LEITE EM PÓ MILNUTRI VITAM 760G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/259712-1000-1000/7891025112105.jpg?v=637002319471800000
96,https://www.superabc.com.br/cereal-milnutri-arroz-ban-maca-180g/p,7891025102090,Mercearia,Alimentos Infantis,,CEREAL MILNUTRI ARROZ BANANA MAÇÃ 180G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253337-1000-1000/7891025102090.jpg?v=637002251462630000
97,https://www.superabc.com.br/7896004015071cereal-kelloggs-sucrilhos-orig-730g/p,7896004015071,Mercearia,Alimentos Infantis,,CEREAL KELLOGGS SUCRILHOS ORIGINAL 730G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253328-1000-1000/7896004015071.jpg?v=637002251425800000
98,https://www.superabc.com.br/7896004003818cereal-kelloggs-sucrilhos-orig-25g/p,7896004003818,Mercearia,Alimentos Infantis,,CEREAL KELLOGGS SUCRILHOS ORIGINAL 25G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253326-1000-1000/7896004003818.jpg?v=637002251418530000
99,https://www.superabc.com.br/7591057017026cereal-kelloggs-froot-loops-230g/p,7591057017026,Mercearia,Alimentos Infantis,,CEREAL KELLOGGS FROOT LOOPS 230G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253314-1000-1000/7591057017026.jpg?v=637002251376300000
100,https://www.superabc.com.br/7896004000534cereal-kelloggs-corn-flakes-200g/p,7896004000534,Mercearia,Alimentos Infantis,,CEREAL KELLOGGS CORN FLAKES 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253312-1000-1000/7896004000534.jpg?v=637002251367530000
101,https://www.superabc.com.br/7894000010014amido-milho-maizena-200g/p,7894000010014,Mercearia,Alimentos Infantis,,AMIDO MILHO MAIZENA 200G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/249935-1000-1000/Amido-de-Milho-Maizena-Duryea-Caixa-200g.jpg?v=637002216129200000
102,https://www.superabc.com.br/7896004003191cereal-sucrilhos-power-choc-240g/p,7896004003191,Mercearia,Alimentos Infantis,,CEREAL SUCRILHOS POWER CHOCOLATE 240G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253371-1000-1000/7896004003191.jpg?v=637002251590830000
103,https://www.superabc.com.br/7891000255445-cereal-crunch-nestle-120g/p,7891000255445,Mercearia,Alimentos Infantis,,CEREAL CRUNCH NESTLÉ 120G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/253307-1000-1000/7891000255445.jpg?v=637002251346030000
104,https://www.superabc.com.br/7613034968388-nutricao-inf-nan-supreme-2-800g/p,7613034968388,Mercearia,Alimentos Infantis,,NUTRIÇÃO INFANTIL NAN SUPREME 2 800G - UNIDADE,,https://abcemcasa.vteximg.com.br/arquivos/ids/263227-1000-1000/7613034968388.jpg?v=637002336924300000
105,https://www.superabc.com.br/7896855901417vin-pergola-tto-suv-1l/p,7896855901417,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO PERGOLA TINTO SUAVE 1L - UNIDADE,19.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269241-1000-1000/7896855901417.jpg?v=637008076192970000
106,https://www.superabc.com.br/7804320116921vin-chil-concha-y-toro-carmen-750ml/p,7804320116921,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO CONCHA Y TORO CARMEN 750ML - UNIDADE,32.9,https://abcemcasa.vteximg.com.br/arquivos/ids/274820-1000-1000/7804320116921.jpg?v=637182350563470000
107,https://www.superabc.com.br/vin-chil-sta-carolina-res-carmen-750ml/p,7804350002157,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO SANTA CAROLINA RESERVADO CARMEN 750ML - UNIDADE,31.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270312-1000-1000/7804350002157.jpg?v=637014926166570000
108,https://www.superabc.com.br/7804426002296vin-chil-bodegas-cent-res-carmen-750ml/p,7804426002296,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO BODEGAS CENT RESERVADO CARMEN 750ML - UNIDADE,24.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249025-1000-1000/7804426002296.jpg?v=637000070646500000
109,https://www.superabc.com.br/7896023081545vin-chalise-bco-suv-750ml/p,7896023081545,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO CHALISE BRANCO SUAVE 750ML - UNIDADE,13.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270417-1000-1000/7896023081545.jpg?v=637014926668270000
110,https://www.superabc.com.br/7896023081477vin-salton-clas-caber-sauv-750ml/p,7896023081477,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO SALTON CLAS CABERNET SAUVIGNON 750ML - UNIDADE,24.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269104-1000-1000/7896023081477.jpg?v=637008075381000000
111,https://www.superabc.com.br/7804300010676vin-chil-gato-negro-caber-sauv-375ml/p,7804300010676,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO GATO NEGRO CABERNET SAUVIGNON 375ML - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/239089-1000-1000/7804300010676.jpg?v=636935436197900000
112,https://www.superabc.com.br/7891141024573vin-country-wine-tt-sco-750ml/p,7891141024573,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO COUNTRY WINE TINTO SECO 750ML - UNIDADE,12.9,https://abcemcasa.vteximg.com.br/arquivos/ids/237573-1000-1000/7891141024573.jpg?v=636935431267630000
113,https://www.superabc.com.br/7896931611346vin-campo-largo-tto-suv-750ml/p,7896931611346,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO CAMPO LARGO TINTO SUAVE 750ML - UNIDADE,11.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270450-1000-1000/7896931611346.jpg?v=637014926838230000
114,https://www.superabc.com.br/5602012111016vin-port-terra-de-xisto-tto-750ml/p,5602012111016,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO PORTUGUÊS TERRA DE XISTO TINTO 750ML - UNIDADE,42.9,https://abcemcasa.vteximg.com.br/arquivos/ids/241225-1000-1000/5602012111016.jpg?v=636936308493470000
115,https://www.superabc.com.br/7804320578132vin-chil-travessia-sauv-blanc-750ml/p,7804320578132,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO TRAVESSIA SAUV BLANC 750ML - UNIDADE,27.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249014-1000-1000/7804320578132.jpg?v=637000070593470000
116,https://www.superabc.com.br/7804320116952-vin-chil-concha-y-toro-rose-750ml/p,7804320116952,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO CONCHA Y TORO ROSE 750ML - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/241642-1000-1000/7804320116952.jpg?v=636936310771670000
117,https://www.superabc.com.br/7790762000686-vin-arg-sta-ana-syrah-750ml/p,7790762000686,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO ARGENTINO SANTA ANA SYRAH 750ML - UNIDADE,27.9,https://abcemcasa.vteximg.com.br/arquivos/ids/243333-1000-1000/7790762000686.jpg?v=636943340043700000
118,https://www.superabc.com.br/5601096201309vin-port-casal-garcia-bco-750ml/p,5601096201309,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO PORTUGUÊS CASAL GARCIA BRANCO 750ML - UNIDADE,54.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270296-1000-1000/5601096201309.jpg?v=637014926099970000
119,https://www.superabc.com.br/7804324010041vin-chil-la-marina-caber-sauv-rose-750ml/p,7804324010041,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO LA MARINA CABERNET SAUVIGNON ROSE 750ML - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249018-1000-1000/7804324010041.jpg?v=637000070613000000
120,https://www.superabc.com.br/7896023081538vin-chalise-tto-suv-750ml/p,7896023081538,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO CHALISE TINTO SUAVE 750ML - UNIDADE,13.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269105-1000-1000/7896023081538.jpg?v=637008075386330000
121,https://www.superabc.com.br/vin-chil-apaltagua-res-pinot-375ml/p,7804606600953,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO APALTAGUA RESERVADO PINOT 375ML - UNIDADE,19.9,https://abcemcasa.vteximg.com.br/arquivos/ids/243316-1000-1000/7804606600953.jpg?v=636943339967630000
122,https://www.superabc.com.br/7804606603343vin-chil-las-trancas-res-merlot-750ml/p,7804606603343,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO LAS TRANCAS RESERVADO MERLOT 750ML - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/274299-1000-1000/7804606603343.jpg?v=637032875419330000
123,https://www.superabc.com.br/7891141019135vin-san-germain-merlot-750ml/p,7891141019135,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO SAN GERMAIN MERLOT 750ML - UNIDADE,20.9,https://abcemcasa.vteximg.com.br/arquivos/ids/237571-1000-1000/7891141019135.jpg?v=636935431259370000
124,https://www.superabc.com.br/vin-salton-clas-trivarietal-tt-suv-750ml/p,7896023010750,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO SALTON CLAS TRIVARIETAL TINTO SUAVE 750ML - UNIDADE,24.9,https://abcemcasa.vteximg.com.br/arquivos/ids/239997-1000-1000/7896023010750.jpg?v=636935440474900000
125,https://www.superabc.com.br/7804324000264vin-chil-la-marina-carmen-750ml/p,7804324000264,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO LA MARINA CARMEN 750ML - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/273293-1000-1000/17804324000261.jpg?v=637031167566330000
126,https://www.superabc.com.br/7790762050100-vin-arg-sta-ana-res-malbec-shiraz-750ml/p,7790762050100,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO ARGENTINO SANTA ANA RESERVADO MALBEC SHIRAZ 750ML - UNIDADE,37.9,https://abcemcasa.vteximg.com.br/arquivos/ids/224142-1000-1000/7790762050100.jpg?v=636933738153470000
127,https://www.superabc.com.br/vin-chil-apaltagua-res-carmen-375ml/p,7804606600274,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO APALTAGUA RESERVADO CARMEN 375ML - UNIDADE,19.9,https://abcemcasa.vteximg.com.br/arquivos/ids/268888-1000-1000/7804606600274.jpg?v=637008074054070000
128,https://www.superabc.com.br/7790762000679-vin-arg-sta-ana-merlot-750ml/p,7790762000679,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO ARGENTINO SANTA ANA MERLOT 750ML - UNIDADE,27.9,https://abcemcasa.vteximg.com.br/arquivos/ids/224133-1000-1000/7790762000679.jpg?v=636933738095370000
129,https://www.superabc.com.br/7891141001086-espum-conde-foucauld-bco-brut-750ml/p,7891141001086,Bebidas,Vinhos e Espumantes,Espumantes,ESPUMANTE CONDE FOUCAULD BRANCO BRUT 750ML - UNIDADE,32.9,https://abcemcasa.vteximg.com.br/arquivos/ids/244822-1000-1000/Principal.png?v=636947913921030000
130,https://www.superabc.com.br/7896855901431vin-pergola-bco-suv-1l/p,7896855901431,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO PERGOLA BRANCO SUAVE 1L - UNIDADE,19.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269242-1000-1000/7896855901431.jpg?v=637008076196730000
131,https://www.superabc.com.br/7896855901400vin-pergola-tto-sco-1l/p,7896855901400,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO PERGOLA TINTO SECO 1L - UNIDADE,19.9,https://abcemcasa.vteximg.com.br/arquivos/ids/232807-1000-1000/7896855901400.jpg?v=636933775238500000
132,https://www.superabc.com.br/7804606603237espum-chil-apaltagua-granate-750ml/p,7804606603237,Bebidas,Vinhos e Espumantes,Espumantes,ESPUMANTE CHILENO APALTAGUA GRANATE 750ML - UNIDADE,39.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270318-1000-1000/7804606603237.jpg?v=637014926186730000
133,https://www.superabc.com.br/7896100500785vin-collina-tto-suv-750ml/p,7896100500785,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO COLLINA TINTO SUAVE 750ML - UNIDADE,11.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269137-1000-1000/7896100500785.jpg?v=637008075565570000
134,https://www.superabc.com.br/7896023082979espumante-salton-demi-sec-750ml/p,7896023082979,Bebidas,Vinhos e Espumantes,Espumantes,ESPUMANTE SALTON DEMI SEC 750ML - UNIDADE,34.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269107-1000-1000/7896023082979.jpg?v=637008075394000000
135,https://www.superabc.com.br/7896072903720champagne-george-aubert-brut-750ml/p,7896072903720,Bebidas,Vinhos e Espumantes,Espumantes,CHAMPAGNE GEORGE AUBERT BRUT 750ML - UNIDADE,39.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269132-1000-1000/7896072903720.jpg?v=637008075540330000
136,https://www.superabc.com.br/7896023083679vin-fris-salton-lunae-bco-750ml/p,7896023083679,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO FRIS SALTON LUNAE BRANCO 750ML - UNIDADE,24.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249031-1000-1000/7896023083679.jpg?v=637000070673730000
137,https://www.superabc.com.br/7896023081415-vin-salton-clas-merlot-750ml/p,7896023081415,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO SALTON CLÁSSICO MERLOT 750ML - UNIDADE,24.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269102-1000-1000/7896023081415.jpg?v=637008075368670000
138,https://www.superabc.com.br/7896023082993espum-salton-brut-750ml/p,7896023082993,Bebidas,Vinhos e Espumantes,Espumantes,ESPUMANTE SALTON BRUT 750ML - UNIDADE,34.9,https://abcemcasa.vteximg.com.br/arquivos/ids/244813-1000-1000/Principal.png?v=636947911076200000
139,https://www.superabc.com.br/vin-salton-series-brut-750ml/p,7896023012334,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO SALTON SERIES BRUT 750ML - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269099-1000-1000/7896023012334.jpg?v=637008075351700000
140,https://www.superabc.com.br/vin-salton-intenso-merlot-tannat-750ml/p,7896023010477,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO SALTON INTENSO MERLOT TANNAT 750ML - UNIDADE,39.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270415-1000-1000/7896023010477.jpg?v=637014926654800000
141,https://www.superabc.com.br/7804350596236vin-chil-sta-carolina-res-cab-suav-750ml/p,7804350596236,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO SANTA CAROLINA RESERVADO CAB SUAV 750ML - UNIDADE,31.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249024-1000-1000/7804350596236.jpg?v=637000070641200000
142,https://www.superabc.com.br/7804606603336vin-chil-las-trancas-res-caber-750ml/p,7804606603336,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO LAS TRANCAS RESERVADO CABER 750ML - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/274298-1000-1000/7804606603336.jpg?v=637032875413230000
143,https://www.superabc.com.br/7897015210745espum-nac-virtus-brut-rose-750ml/p,7897015210745,Bebidas,Vinhos e Espumantes,Espumantes,ESPUMANTE NACIONAL VIRTUS BRUT ROSE 750ML - UNIDADE,27.9,https://abcemcasa.vteximg.com.br/arquivos/ids/229768-1000-1000/7897015210745.jpg?v=636933762144330000
144,https://www.superabc.com.br/7897015210721espum-nac-virtus-brut-750ml/p,7897015210721,Bebidas,Vinhos e Espumantes,Espumantes,ESPUMANTE NACIONAL VIRTUS BRUT 750ML - UNIDADE,27.9,https://abcemcasa.vteximg.com.br/arquivos/ids/269255-1000-1000/7897015210721.jpg?v=637008076269730000
145,https://www.superabc.com.br/7804350596229vin-chil-s-carolina-rs-suav-blanc-750ml/p,7804350596229,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO S CAROLINA RS SUAV BLANC 750ML - UNIDADE,31.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270313-1000-1000/7804350596229.jpg?v=637014926170470000
146,https://www.superabc.com.br/7804340904577-vin-chil-leon-tarapaca-cabern-375ml/p,7804340904577,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO LEON TARAPACA CABERN 375ML - UNIDADE,32.9,https://abcemcasa.vteximg.com.br/arquivos/ids/273296-1000-1000/7804340904577.jpg?v=637031167574630000
147,https://www.superabc.com.br/7896931611421vin-campo-largo-bco-suv-750ml/p,7896931611421,Bebidas,Vinhos e Espumantes,Vinhos Nacionais,VINHO CAMPO LARGO BRANCO SUAVE 750ML - UNIDADE,11.9,https://abcemcasa.vteximg.com.br/arquivos/ids/238111-1000-1000/7896931611421.jpg?v=636935433375330000
148,https://www.superabc.com.br/vin-chil-secret-res-sauv-blanc-750ml/p,7804330007158,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO SECRET RESERVADO SAUV BLANC 750ML - UNIDADE,54.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249023-1000-1000/7804330007158.jpg?v=637000070636500000
149,https://www.superabc.com.br/7804330003389-vin-chil-heroes-caber-sauv-750ml/p,7804330003389,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO HEROES CABERNET SAUV 750ML - UNIDADE,42.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249019-1000-1000/7804330003389.jpg?v=637000070618800000
150,https://www.superabc.com.br/7804320985633vin-chil-casilero-del-diablo-mer-750ml/p,7804320985633,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO CASILERO DEL DIABLO MER 750ML - UNIDADE,54.9,https://abcemcasa.vteximg.com.br/arquivos/ids/239480-1000-1000/7804320985633.jpg?v=636935438082200000
151,https://www.superabc.com.br/7804340902641-vin-chil-leon-tarapaca-carmen-750ml/p,7804340902641,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO LEON TARAPACA CARMEN 750ML - UNIDADE,49.9,https://abcemcasa.vteximg.com.br/arquivos/ids/238978-1000-1000/7804340902641.jpg?v=636935435623900000
152,https://www.superabc.com.br/7804330005581-vin-chil-heroes-res-carmenere-750ml/p,7804330005581,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO HEROES RESERVADO CARMENERE 750ML - UNIDADE,42.9,https://abcemcasa.vteximg.com.br/arquivos/ids/241541-1000-1000/7804330005581.jpg?v=636936310183030000
153,https://www.superabc.com.br/7804320303178vin-chil-casilero-del-diablo-cab-750ml/p,7804320303178,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO CASILERO DEL DIABLO CAB 750ML - UNIDADE,54.9,https://abcemcasa.vteximg.com.br/arquivos/ids/238117-1000-1000/7804320303178.jpg?v=636935433390170000
154,https://www.superabc.com.br/7804330005574-vin-chil-heroes-res-caber-sauv-750ml/p,7804330005574,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO HEROES RESERVADO CABERNET SAUV 750ML - UNIDADE,42.9,https://abcemcasa.vteximg.com.br/arquivos/ids/241540-1000-1000/7804330005574.jpg?v=636936310177700000
155,https://www.superabc.com.br/7804300123512vin-chil-sta-helena-carmen-750ml/p,7804300123512,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO SANTA HELENA CARMEN 750ML - UNIDADE,34.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249012-1000-1000/7804300123512.jpg?v=637000070584870000
156,https://www.superabc.com.br/7804320561431-vin-casileiro-del-diablo-devils-750ml/p,7804320561431,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CASILLEIRO DEL DIABLO DEVILS 750ML - UNIDADE,67.9,https://abcemcasa.vteximg.com.br/arquivos/ids/243335-1000-1000/7804320561431.jpg?v=636943340052770000
157,https://www.superabc.com.br/7804320747835vin-chil-concha-y-toro-sweet-red-750ml/p,7804320747835,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO CONCHA Y TORO SWEET RED 750ML - UNIDADE,29.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249015-1000-1000/7804320747835.jpg?v=637000070598170000
158,https://www.superabc.com.br/7804330005567-vin-chil-heroes-carmenere-750ml/p,7804330005567,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO CHILENO HEROES CARMENERE 750ML - UNIDADE,42.9,https://abcemcasa.vteximg.com.br/arquivos/ids/241538-1000-1000/7804330005567.jpg?v=636936310168470000
159,https://www.superabc.com.br/8007046016042-vin-ital-trinacria-tto-750ml/p,8007046016042,Bebidas,Vinhos e Espumantes,Vinhos Importados,VINHO ITALIANO TRINACRIA TINTO 750ML - UNIDADE,44.9,https://abcemcasa.vteximg.com.br/arquivos/ids/249041-1000-1000/8007046016042.jpg?v=637000070723330000
